time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-21 11:00:00,,,,2024-09-21 11:00:00,,,,,,,,,,,,,,
2024-09-21 11:01:00,,,,2024-09-21 11:01:00,,,,,,,,,,,,,,
2024-09-21 11:02:00,,,,2024-09-21 11:02:00,,,,,,,,,,,,,,
2024-09-21 11:03:00,,,,2024-09-21 11:03:00,,,,,,,,,,,,,,
2024-09-21 11:04:00,,,,2024-09-21 11:04:00,,,,,,,,,,,,,,
2024-09-21 11:05:00,,,,2024-09-21 11:05:00,,,,,,,,,,,,,,
2024-09-21 11:06:00,,,,2024-09-21 11:06:00,,,,,,,,,,,,,,
2024-09-21 11:07:00,,,,2024-09-21 11:07:00,,,,,,,,,,,,,,
2024-09-21 11:08:00,,,,2024-09-21 11:08:00,,,,,,,,,,,,,,
2024-09-21 11:09:00,,,,2024-09-21 11:09:00,,,,,,,,,,,,,,
2024-09-21 11:10:00,,,,2024-09-21 11:10:00,,,,,,,,,,,,,,
2024-09-21 11:11:00,,,,2024-09-21 11:11:00,,,,,,,,,,,,,,
2024-09-21 11:12:00,,,,2024-09-21 11:12:00,,,,,,,,,,,,,,
2024-09-21 11:13:00,,,,2024-09-21 11:13:00,,,,,,,,,,,,,,
2024-09-21 11:14:00,,,,2024-09-21 11:14:00,,,,,,,,,,,,,,
2024-09-21 11:15:00,,,,2024-09-21 11:15:00,,,,,,,,,,,,,,
2024-09-21 11:16:00,,,,2024-09-21 11:16:00,,,,,,,,,,,,,,
2024-09-21 11:17:00,,,,2024-09-21 11:17:00,,,,,,,,,,,,,,
2024-09-21 11:18:00,,,,2024-09-21 11:18:00,,,,,,,,,,,,,,
2024-09-21 11:19:00,,,,2024-09-21 11:19:00,,,,,,,,,,,,,,
2024-09-21 11:20:00,,,,2024-09-21 11:20:00,,,,,,,,,,,,,,
2024-09-21 11:21:00,,,,2024-09-21 11:21:00,,,,,,,,,,,,,,
2024-09-21 11:22:00,,,,2024-09-21 11:22:00,,,,,,,,,,,,,,
2024-09-21 11:23:00,,,,2024-09-21 11:23:00,,,,,,,,,,,,,,
2024-09-21 11:24:00,,,,2024-09-21 11:24:00,,,,,,,,,,,,,,
2024-09-21 11:25:00,,,,2024-09-21 11:25:00,,,,,,,,,,,,,,
2024-09-21 11:26:00,,,,2024-09-21 11:26:00,,,,,,,,,,,,,,
2024-09-21 11:27:00,ci40740815,0.85,"2 km SSE of Redlands, CA",2024-09-22 18:48:53,reviewed,11.0,ci,40740815,59.0,0.05047,0.16,34.0,ml,earthquake,"M 0.9 - 2 km SSE of Redlands, CA",-117.1731667,34.0368333,13.8
2024-09-21 11:28:00,,,,2024-09-21 11:28:00,,,,,,,,,,,,,,
2024-09-21 11:29:00,,,,2024-09-21 11:29:00,,,,,,,,,,,,,,
2024-09-21 11:30:00,,,,2024-09-21 11:30:00,,,,,,,,,,,,,,
2024-09-21 11:31:00,,,,2024-09-21 11:31:00,,,,,,,,,,,,,,
2024-09-21 11:32:00,,,,2024-09-21 11:32:00,,,,,,,,,,,,,,
2024-09-21 11:33:00,,,,2024-09-21 11:33:00,,,,,,,,,,,,,,
2024-09-21 11:34:00,,,,2024-09-21 11:34:00,,,,,,,,,,,,,,
2024-09-21 11:35:00,,,,2024-09-21 11:35:00,,,,,,,,,,,,,,
2024-09-21 11:36:00,,,,2024-09-21 11:36:00,,,,,,,,,,,,,,
2024-09-21 11:37:00,,,,2024-09-21 11:37:00,,,,,,,,,,,,,,
2024-09-21 11:38:00,,,,2024-09-21 11:38:00,,,,,,,,,,,,,,
2024-09-21 11:39:00,,,,2024-09-21 11:39:00,,,,,,,,,,,,,,
2024-09-21 11:40:00,,,,2024-09-21 11:40:00,,,,,,,,,,,,,,
2024-09-21 11:41:00,,,,2024-09-21 11:41:00,,,,,,,,,,,,,,
2024-09-21 11:42:00,,,,2024-09-21 11:42:00,,,,,,,,,,,,,,
2024-09-21 11:43:00,,,,2024-09-21 11:43:00,,,,,,,,,,,,,,
2024-09-21 11:44:00,,,,2024-09-21 11:44:00,,,,,,,,,,,,,,
2024-09-21 11:45:00,,,,2024-09-21 11:45:00,,,,,,,,,,,,,,
2024-09-21 11:46:00,,,,2024-09-21 11:46:00,,,,,,,,,,,,,,
2024-09-21 11:47:00,,,,2024-09-21 11:47:00,,,,,,,,,,,,,,
2024-09-21 11:48:00,,,,2024-09-21 11:48:00,,,,,,,,,,,,,,
2024-09-21 11:49:00,,,,2024-09-21 11:49:00,,,,,,,,,,,,,,
2024-09-21 11:50:00,,,,2024-09-21 11:50:00,,,,,,,,,,,,,,
2024-09-21 11:51:00,,,,2024-09-21 11:51:00,,,,,,,,,,,,,,
2024-09-21 11:52:00,,,,2024-09-21 11:52:00,,,,,,,,,,,,,,
2024-09-21 11:53:00,,,,2024-09-21 11:53:00,,,,,,,,,,,,,,
2024-09-21 11:54:00,,,,2024-09-21 11:54:00,,,,,,,,,,,,,,
2024-09-21 11:55:00,,,,2024-09-21 11:55:00,,,,,,,,,,,,,,
2024-09-21 11:56:00,,,,2024-09-21 11:56:00,,,,,,,,,,,,,,
2024-09-21 11:57:00,,,,2024-09-21 11:57:00,,,,,,,,,,,,,,
2024-09-21 11:58:00,,,,2024-09-21 11:58:00,,,,,,,,,,,,,,
2024-09-21 11:59:00,,,,2024-09-21 11:59:00,,,,,,,,,,,,,,
