time,id,mag,place,updated,status,sig,net,code,nst,dmin,rms,gap,magType,type,title,longitude,latitude,depth
2024-09-25 04:38:00,,,,2024-09-25 04:38:00,,,,,,,,,,,,,,
2024-09-25 04:39:00,,,,2024-09-25 04:39:00,,,,,,,,,,,,,,
2024-09-25 04:40:00,,,,2024-09-25 04:40:00,,,,,,,,,,,,,,
2024-09-25 04:41:00,,,,2024-09-25 04:41:00,,,,,,,,,,,,,,
2024-09-25 04:42:00,,,,2024-09-25 04:42:00,,,,,,,,,,,,,,
2024-09-25 04:43:00,,,,2024-09-25 04:43:00,,,,,,,,,,,,,,
2024-09-25 04:44:00,,,,2024-09-25 04:44:00,,,,,,,,,,,,,,
2024-09-25 04:45:00,,,,2024-09-25 04:45:00,,,,,,,,,,,,,,
2024-09-25 04:46:00,,,,2024-09-25 04:46:00,,,,,,,,,,,,,,
2024-09-25 04:47:00,ci40744927,0.76,"3 km SE of Fontana, CA",2024-09-25 13:25:26,reviewed,9.0,ci,40744927,25.0,0.05239,0.16,119.0,ml,earthquake,"M 0.8 - 3 km SE of Fontana, CA",-117.4361667,34.0811667,3.06
2024-09-25 04:48:00,ci40744935,1.16,"3 km S of Fontana, CA",2024-09-25 13:24:53,reviewed,21.0,ci,40744935,53.0,0.04321,0.21,44.0,ml,earthquake,"M 1.2 - 3 km S of Fontana, CA",-117.4536667,34.0743333,3.88
2024-09-25 04:49:00,,,,2024-09-25 04:49:00,,,,,,,,,,,,,,
2024-09-25 04:50:00,,,,2024-09-25 04:50:00,,,,,,,,,,,,,,
2024-09-25 04:51:00,,,,2024-09-25 04:51:00,,,,,,,,,,,,,,
2024-09-25 04:52:00,,,,2024-09-25 04:52:00,,,,,,,,,,,,,,
2024-09-25 04:53:00,,,,2024-09-25 04:53:00,,,,,,,,,,,,,,
2024-09-25 04:54:00,,,,2024-09-25 04:54:00,,,,,,,,,,,,,,
2024-09-25 04:55:00,,,,2024-09-25 04:55:00,,,,,,,,,,,,,,
2024-09-25 04:56:00,,,,2024-09-25 04:56:00,,,,,,,,,,,,,,
2024-09-25 04:57:00,,,,2024-09-25 04:57:00,,,,,,,,,,,,,,
2024-09-25 04:58:00,,,,2024-09-25 04:58:00,,,,,,,,,,,,,,
2024-09-25 04:59:00,,,,2024-09-25 04:59:00,,,,,,,,,,,,,,
